,motor_name,motor_price,Brand,model,engine_cap_x,classification,type_of_vehicle,Model,Year,Category,engine_cap_y,Power (hp),Engine cylinder,Engine stroke,Gearbox,Fuel capacity (lts),Transmission type,Front brakes,Rear brakes,Front suspension,Rear suspension
3544,Suzuki DR200S,9900,suzuki,Suzuki DR200S,199,Class 2B,Scrambler/Dirt Bike,dr200s,2016,Enduro / offroad,198.0,,Single cylinder, four-stroke,5-speed,10.98,Chain,Single disc,Expanding brake (drum brake),"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3545,Suzuki DR200S,9900,suzuki,Suzuki DR200S,199,Class 2B,Scrambler/Dirt Bike,dr200s,2017,Enduro / offroad,198.0,,Single cylinder, four-stroke,5-speed,13.0,Chain,Single disc,Expanding brake (drum brake),"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3546,Suzuki DR200S,9900,suzuki,Suzuki DR200S,199,Class 2B,Scrambler/Dirt Bike,dr200s,2018,Enduro / offroad,198.0,,Single cylinder, four-stroke,5-speed,13.0,Chain,Single disc,Expanding brake (drum brake),"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3547,Suzuki DR200S,9900,suzuki,Suzuki DR200S,199,Class 2B,Scrambler/Dirt Bike,dr200s,2019,Enduro / offroad,199.0,,Single cylinder, four-stroke,5-speed,13.0,Chain,Single disc,Expanding brake (drum brake),"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3548,Suzuki DR200S,9900,suzuki,Suzuki DR200S,199,Class 2B,Scrambler/Dirt Bike,dr200s,2020,Enduro / offroad,199.0,,Single cylinder, four-stroke,5-speed,13.0,Chain,Single disc,Expanding brake (drum brake),"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3549,Suzuki DR200S,9900,suzuki,Suzuki DR200S,199,Class 2B,Scrambler/Dirt Bike,dr200s,2021,Cross / motocross,199.0,,Single cylinder, four-stroke,5-speed,12.5,,Single disc,Expanding brake (drum brake),"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3550,Suzuki DR200S,9900,suzuki,Suzuki DR200S,199,Class 2B,Scrambler/Dirt Bike,dr200s,2022,Cross / motocross,199.0,,Single cylinder, four-stroke,5-speed,13.0,Chain,Single disc,Expanding brake (drum brake),"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3551,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2008,Enduro / offroad,644.0,,Single cylinder, four-stroke,5-speed,13.0,Chain,Single disc,Single disc,"Telescopic, leading axle, oil damped, 10.2 inches of travel, (low seat setting 8.7 in. of travel)","Link-type, fully adjustable spring preload, gas/oil damped, adjustable compression damping, 10.2 inches of travel, (low seat setting 8.7 in. of travel)"
3552,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2009,Enduro / offroad,644.0,,Single cylinder, four-stroke,5-speed,13.0,Chain,Single disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3553,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2010,Enduro / offroad,644.0,,Single cylinder, four-stroke,5-speed,13.0,,Single disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3554,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2011,Super motard,644.0,,Single cylinder, four-stroke,5-speed,13.0,Chain,Single disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3555,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2012,Super motard,644.0,,Single cylinder, four-stroke,5-speed,13.0,Chain,Single disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3556,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2013,Enduro / offroad,644.0,,Single cylinder, four-stroke,5-speed,12.87,Chain,Single disc,Expanding brake (drum brake),"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3557,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2014,Enduro / offroad,644.0,,Single cylinder, four-stroke,5-speed,12.87,Chain,Single disc,Expanding brake (drum brake),"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3558,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2015,Enduro / offroad,644.0,,Single cylinder, four-stroke,5-speed,12.87,Chain,Single disc,Expanding brake (drum brake),"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3559,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2016,Enduro / offroad,644.0,,Single cylinder, four-stroke,5-speed,12.87,Chain,Single disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3560,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2017,Enduro / offroad,644.0,,Single cylinder, four-stroke,5-speed,12.87,Chain,Single disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3561,Suzuki DR650SE,-,suzuki,Suzuki DR650SE,644,Class 2,Scrambler/Dirt Bike,dr650se,2021,Super motard,644.0,,Single cylinder, four-stroke,5-speed,13.0,Chain,"Single disc. Floating rotor, two-piston caliper",Single disc. Two-piston caliper,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3562,Suzuki GSX-R125,500,suzuki,Suzuki GSX-R125,124,Class 2B,Sport Bikes,gsx-r125,2017,Sport,124.0,,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3563,Suzuki GSX-R125,500,suzuki,Suzuki GSX-R125,124,Class 2B,Sport Bikes,gsx-r125,2018,Sport,124.0,14.8,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3564,Suzuki GSX-R125,500,suzuki,Suzuki GSX-R125,124,Class 2B,Sport Bikes,gsx-r125,2019,Sport,124.0,14.8,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3565,Suzuki GSX-R125,500,suzuki,Suzuki GSX-R125,124,Class 2B,Sport Bikes,gsx-r125,2021,Sport,124.0,,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3566,Suzuki GSX-R125,500,suzuki,Suzuki GSX-R125,124,Class 2B,Sport Bikes,gsx-r125,2022,Sport,124.0,15.0,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3567,Suzuki GSX-R150,500,suzuki,Suzuki GSX-R150,147,Class 2B,Sport Bikes,gsx-r150,2020,Sport,147.3,18.9,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped",Swingarm Type
3568,Suzuki GSX-R150,500,suzuki,Suzuki GSX-R150,147,Class 2B,Sport Bikes,gsx-r150,2022,Sport,147.3,18.9,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped","Swingarm, monoshock"
3569,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2008,Sport,599.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc,Single disc,"Cartridge-type, coil spring, fully adjustable spring preload, rebound and compression damping","Link-type, gas/oil damped, fully adjustable spring preload, 2-way adjustable compression and rebound damping"
3570,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2009,Sport,599.0,,In-line four, four-stroke,6-speed,17.0,,Double disc,Single disc,"Inverted, telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3571,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2010,Sport,599.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc,Single disc,"Inverted, telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3572,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2013,Sport,598.0,,In-line four, four-stroke,6-speed,19.0,Chain,Double disc,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3573,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2015,Sport,599.0,125.0,In-line four, four-stroke,6-speed,19.0,Chain,Double disc. Brembo,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3574,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2016,Sport,599.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3575,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2017,Sport,599.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3576,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2018,Sport,599.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo 4-piston,Single disc. Nissin-1 piston,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3577,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2019,Sport,599.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo 4-piston,Single disc. Nissin-1 piston,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3578,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2020,Sport,599.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo 4-piston,Single disc. Nissin-1 piston,"Showa Inverted Telescopic, coil spring, oil damped","Showa Link type, coil spring, oil damped"
3579,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2021,Sport,599.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo 4-piston,Single disc. Nissin-1 piston,"Showa Inverted Telescopic, coil spring, oil damped","Showa Link type, coil spring, oil damped"
3580,Suzuki GSX-R600,29000,suzuki,Suzuki GSX-R600,599,Class 2,Sport Bikes,gsx-r600,2022,Sport,599.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo 4-piston,Single disc. Nissin-1 piston,"Showa Inverted Telescopic, coil spring, oil damped","Showa Link type, coil spring, oil damped"
3581,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2008,Sport,749.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc,Single disc,"Inverted telescopic, coil spring, fully adjustable spring preload, rebound and 2-way adjustable compression damping","Link-type, gas/oil damped, fully adjustable spring preload, 2-way adjustable compression and rebound damping"
3582,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2009,Sport,750.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc,Single disc. Two-piston calipers. ,"Inverted, telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3583,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2010,Sport,749.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc,Single disc,"Inverted, telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3584,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2011,Sport,749.0,148.0,In-line four, four-stroke,6-speed,17.0,Chain,"Double disc. Brembo, 4-piston",Single disc. Brembo,"Inverted, telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3585,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2012,Sport,749.0,148.0,In-line four, four-stroke,6-speed,17.0,Chain,"Double disc. Brembo, 4-piston",Single disc. Brembo,"Inverted, telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3586,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2013,Sport,750.0,,In-line four, four-stroke,6-speed,19.0,Chain,Double disc,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3587,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2014,Sport,750.0,,In-line four, four-stroke,6-speed,19.0,Chain,Double disc. Brembo,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3588,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2015,Sport,750.0,150.0,In-line four, four-stroke,6-speed,19.0,Chain,Double disc. Brembo,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3589,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2016,Sport,750.0,150.0,In-line four, four-stroke,6-speed,19.0,Chain,Double disc. Brembo,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3590,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2017,Sport,750.0,150.0,In-line four, four-stroke,6-speed,19.0,Chain,Double disc. Brembo,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3591,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2018,Sport,750.0,150.0,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo 4-piston,Single disc. Nissin-1 piston,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3592,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2019,Sport,750.0,150.0,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo 4-piston,Single disc. Nissin-1 piston,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3593,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2020,Sport,750.0,150.0,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo 4-piston,Single disc. Nissin-1 piston,"Showa Inverted Telescopic, coil spring, oil damped","Showa link type, coil spring, oil damped"
3594,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2021,Sport,750.0,150.0,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo 4-piston. ,Single disc. Nissin-1 piston.  ,"Inverted telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped"
3595,Suzuki GSX-R750,31000,suzuki,Suzuki GSX-R750,750,Class 2,Sport Bikes,gsx-r750,2022,Sport,750.0,150.0,In-line four, four-stroke,6-speed,17.0,Chain,Double disc. Brembo 4-piston. ,Single disc. Nissin-1 piston.  ,"Inverted telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped"
3596,Suzuki GSX-S1000F,32000,suzuki,Suzuki GSX-S1000F,999,Class 2,Sport Bikes,gsx-s1000f,2018,Sport,999.0,,In-line four, four-stroke,6-speed,17.0,Chain,Double disc,Single disc,"Inverted telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3597,Suzuki GSX-S1000F,32000,suzuki,Suzuki GSX-S1000F,999,Class 2,Sport Bikes,gsx-s1000f,2019,Sport,999.0,147.0,In-line four, four-stroke,6-speed,17.0,Chain,Double disc,Single disc,"Inverted telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3598,Suzuki GSX-S1000F,32000,suzuki,Suzuki GSX-S1000F,999,Class 2,Sport Bikes,gsx-s1000f,2020,Sport,999.0,147.0,In-line four, four-stroke,6-speed,17.0,Chain,"Double disc. ABS. Brembo, 4-piston.","Single disc. ABS. Nissin, 1-piston.","KYB Inverted telescopic, coil spring, oil damped","KYB Link type, coil spring, oil damped"
3599,Suzuki GSX-S1000F,32000,suzuki,Suzuki GSX-S1000F,999,Class 2,Sport Bikes,gsx-s1000f,2021,Sport,999.0,147.0,In-line four, four-stroke,6-speed,17.0,Chain,"Double disc. ABS. Brembo, 4-piston.","Single disc. ABS. Nissin, 1-piston.","43mm KYB Inverted telescopic, coil spring, oil damped","KYB Link type, coil spring, oil damped"
3600,Suzuki GSX-S1000F,32000,suzuki,Suzuki GSX-S1000F,999,Class 2,Sport Bikes,gsx-s1000f,2022,Sport,999.0,147.0,In-line four, four-stroke,6-speed,17.0,Chain,"Double disc. ABS. Brembo, 4-piston.","Single disc. ABS. Nissin, 1-piston.","Inverted telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped"
3601,Suzuki GSX-S1000GT,500,suzuki,Suzuki GSX-S1000GT,999,Class 2,Sport Tourers,gsx-s1000gt,2022,Sport touring,999.8,,In-line four, four-stroke,6-speed,19.0,Chain,"Double disc. ABS. Brembo, 4-piston.","Single disc. ABS. Nissin, 1-piston.","Inverted telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped"
3602,Suzuki GSX-S125,500,suzuki,Suzuki GSX-S125,124,Class 2B,Street Bikes,gsx-s125,2017,Naked bike,124.0,,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3603,Suzuki GSX-S125,500,suzuki,Suzuki GSX-S125,124,Class 2B,Street Bikes,gsx-s125,2018,Naked bike,124.0,14.8,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc,Single disc,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3604,Suzuki GSX-S125,500,suzuki,Suzuki GSX-S125,124,Class 2B,Street Bikes,gsx-s125,2019,Naked bike,124.0,14.8,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3605,Suzuki GSX-S125,500,suzuki,Suzuki GSX-S125,124,Class 2B,Street Bikes,gsx-s125,2021,Naked bike,124.0,,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3606,Suzuki GSX-S125,500,suzuki,Suzuki GSX-S125,124,Class 2B,Street Bikes,gsx-s125,2022,Naked bike,124.0,15.0,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3607,Suzuki GSX-S150,7800,suzuki,Suzuki GSX-S150,147,Class 2B,Sport Bikes,gsx-s150,2020,Sport,147.3,18.9,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped",Swingarm Type
3608,Suzuki GSX-S150,7800,suzuki,Suzuki GSX-S150,147,Class 2B,Sport Bikes,gsx-s150,2022,Naked bike,147.3,18.9,Single cylinder, four-stroke,6-speed,11.0,Chain,Single disc. Petal,Single disc. Petal,"Telescopic, coil spring, oil damped","Swingarm, monoshock"
3609,Suzuki GSX-S750,28000,suzuki,Suzuki GSX-S750,749,Class 2,Street Bikes,gsx-s750,2015,Sport,749.0,106.0,In-line four, four-stroke,6-speed,17.5,Chain,Double disc,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3610,Suzuki GSX-S750,28000,suzuki,Suzuki GSX-S750,749,Class 2,Street Bikes,gsx-s750,2016,Sport,749.0,106.0,In-line four, four-stroke,6-speed,17.5,Chain,Double disc. Dual -piston,Single disc. Single piston,"KYB inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3611,Suzuki GSX-S750,28000,suzuki,Suzuki GSX-S750,749,Class 2,Street Bikes,gsx-s750,2017,Sport,749.0,106.0,In-line four, four-stroke,6-speed,16.0,Chain,Double disc. Dual -piston,Single disc. Single piston,"KYB inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3612,Suzuki GSX-S750,28000,suzuki,Suzuki GSX-S750,749,Class 2,Street Bikes,gsx-s750,2018,Sport,749.0,106.0,In-line four, four-stroke,6-speed,16.0,Chain,"Double disc. Nissin, 4-piston","Single disc. Nissin, 1-piston","KYB inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3613,Suzuki GSX-S750,28000,suzuki,Suzuki GSX-S750,749,Class 2,Street Bikes,gsx-s750,2019,Sport,749.0,112.0,In-line four, four-stroke,6-speed,16.0,Chain,"Double disc. Nissin, 4-piston","Single disc. Nissin, 1-piston","KYB inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3614,Suzuki GSX-S750,28000,suzuki,Suzuki GSX-S750,749,Class 2,Street Bikes,gsx-s750,2020,Sport,749.0,112.0,In-line four, four-stroke,6-speed,16.0,Chain,"Double disc. Nissin, 4-piston","Single disc. Nissin, 1-piston","KYB inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3615,Suzuki GSX-S750,28000,suzuki,Suzuki GSX-S750,749,Class 2,Street Bikes,gsx-s750,2021,Sport,749.0,112.0,In-line four, four-stroke,6-speed,16.0,Chain,"Double disc. Nissin, 4-piston","Single disc. Nissin, 1-piston","KYB inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3616,Suzuki GSX-S750A,500,suzuki,Suzuki GSX-S750A,749,Class 2,Street Bikes,gsx-s750a,2021,Sport,749.0,112.0,In-line four, four-stroke,6-speed,16.0,Chain,"Double disc. Nissin, 4-piston","Single disc. Nissin, 1-piston","KYB inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3617,Suzuki GSX-S750A,500,suzuki,Suzuki GSX-S750A,749,Class 2,Street Bikes,gsx-s750a,2022,Sport,749.0,112.0,In-line four, four-stroke,6-speed,16.0,Chain,"Double disc. Nissin, 4-piston. ABS.","Single disc. Nissin, 1-piston. ABS.","KYB inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3618,Suzuki GSX-S750Z,28500,suzuki,Suzuki GSX-S750Z,749,Class 2,Street Bikes,gsx-s750z,2015,Sport,749.0,106.0,In-line four, four-stroke,6-speed,17.5,Chain,Double disc,Single disc,"Inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3619,Suzuki GSX-S750Z,28500,suzuki,Suzuki GSX-S750Z,749,Class 2,Street Bikes,gsx-s750z,2016,Sport,749.0,106.0,In-line four, four-stroke,6-speed,17.5,Chain,Double disc,Single disc,"KYB inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3620,Suzuki GSX-S750Z,28500,suzuki,Suzuki GSX-S750Z,749,Class 2,Street Bikes,gsx-s750z,2017,Sport,749.0,106.0,In-line four, four-stroke,6-speed,17.5,Chain,Double disc. ABS,Single disc. ABS,"KYB inverted Telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3621,Suzuki GSX-S750Z,28500,suzuki,Suzuki GSX-S750Z,749,Class 2,Street Bikes,gsx-s750z,2018,Sport,749.0,106.0,In-line four, four-stroke,6-speed,17.5,Chain,Double disc. ABS. Nissin 4-piston.,Single disc. ABS. Nissin 1-piston.,"Inverted telescopic, coil spring, oil damped","Link type, single shock, coil spring, oil damped"
3622,Suzuki GSX-S750Z,28500,suzuki,Suzuki GSX-S750Z,749,Class 2,Street Bikes,gsx-s750z,2020,Naked bike,749.0,106.0,In-line four, four-stroke,6-speed,16.0,Chain,"Double disc. Nissin, 4-piston. ABS.","Single disc. Nissin, 1-piston. ABS.","KYB inverted Telescopic, coil spring, oil damped","KYB link type, coil spring, oil damped"
3623,Suzuki GSX250R,500,suzuki,Suzuki GSX250R,248,Class 2A,Sport Bikes,gsx250r,2017,Sport,248.0,24.0,Twin, four-stroke,6-speed,15.0,Chain,Single disc. Nissin,Single disc. Nissin,"Telescopic, coil spring, oil damped","Swingarm, coil spring, oil damped"
3624,Suzuki GSX250R,500,suzuki,Suzuki GSX250R,248,Class 2A,Sport Bikes,gsx250r,2018,Sport,248.0,24.0,Twin, four-stroke,6-speed,15.0,Chain,Single disc. Nissin 2-piston,Single disc. Nissin 1-piston,"Telescopic, coil spring, oil damped","Swingarm, coil spring, oil damped"
3625,Suzuki GSX250R,500,suzuki,Suzuki GSX250R,248,Class 2A,Sport Bikes,gsx250r,2019,Sport,248.0,24.0,Twin, four-stroke,6-speed,15.0,Chain,Single disc. Nissin 2-piston,Single disc. Nissin 1-piston,"Telescopic, coil spring, oil damped","Swingarm, coil spring, oil damped"
3626,Suzuki GSX250R,500,suzuki,Suzuki GSX250R,248,Class 2A,Sport Bikes,gsx250r,2020,Sport,248.0,24.0,Twin, four-stroke,6-speed,15.0,Chain,Single disc. Nissin 2-piston,Single disc. Nissin 1-piston,"KYB Telescopic, coil spring, oil damped","KYB Swingarm, coil spring, oil damped"
3627,Suzuki GSX250R,500,suzuki,Suzuki GSX250R,248,Class 2A,Sport Bikes,gsx250r,2021,Sport,248.0,24.0,Twin, four-stroke,6-speed,15.0,Chain,Single disc. Nissin 2-piston,Single disc. Nissin 1-piston,"KYB Telescopic, coil spring, oil damped","Single shock, coil spring, oil damped"
3628,Suzuki GSX250R,500,suzuki,Suzuki GSX250R,248,Class 2A,Sport Bikes,gsx250r,2022,Sport,248.0,24.0,Twin, four-stroke,6-speed,15.0,Chain,"Single disc. Nissin, 2-piston caliper, single disc, ABS.","Single disc. Nissin, 1-piston caliper, single disc, ABS.","Telescopic, coil spring, oil damped","Swingarm, coil spring, oil damped"
3629,Suzuki Hayabusa,46000,suzuki,Suzuki Hayabusa,1340,Class 2,Sport Bikes,hayabusa,2010,Sport,1340.0,,In-line four, four-stroke,6-speed,21.0,,Double disc,Single disc,"Inverted telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3630,Suzuki Hayabusa,46000,suzuki,Suzuki Hayabusa,1340,Class 2,Sport Bikes,hayabusa,2013,Sport,1340.0,,In-line four, four-stroke,6-speed,20.82,Chain,Double disc. ABS,Single disc. ABS,"Inverted telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3631,Suzuki Hayabusa,46000,suzuki,Suzuki Hayabusa,1340,Class 2,Sport Bikes,hayabusa,2014,Sport,1340.0,,In-line four, four-stroke,6-speed,20.82,Chain,Double disc. ABS,Single disc. ABS,"Inverted telescopic, coil spring, oil damped","Link type, coil spring, oil damped"
3632,Suzuki Hayabusa,46000,suzuki,Suzuki Hayabusa,1340,Class 2,Sport Bikes,hayabusa,2015,Sport,1340.0,197.0,In-line four, four-stroke,6-speed,20.82,Chain,Double disc. ABS,Single disc. ABS,"ABS. Inverted telescopic, coil spring, oil damped","ABS. Link type, coil spring, oil damped"
